analysis,revision,null_index,final_accuracy,final_macro_f1,evidence_first_mean,evidence_final_mean,evidence_progress_mean,native_mean_prompt_spearman,shuffle_mean,shuffle_q95,shuffle_q99,real_minus_shuffle_mean,empirical_p_upper
final_metric_transfer,step143000,81,0.1320754716981132,0.1267454350161117,0.0006458620696964386,0.0012349427883383923,0.0005890807186419541,0.029027576197387515,0.033745556901646094,0.08386330650481592,0.09469059242644143,-0.004717980704258579,0.61
within_checkpoint,step0,82,0.03773584905660377,0.04081632653061224,-0.0027254044149235363,-0.043608483473489904,-0.04088307905856636,-0.3285393851431587,-0.1297831194915243,-0.028315081145269875,0.009639794168096003,-0.19875626565163443,1.0
within_checkpoint,step143000,82,0.07547169811320754,0.07142857142857142,-0.0006791912003829422,-0.0025427521706523275,-0.0018635609702693852,-0.2753661432906716,-0.04140227982423522,0.08548621190130617,0.14274178651537142,-0.23396386346643638,1.0
final_metric_transfer,step0,82,0.1320754716981132,0.03508771929824561,1.63062695863808e-05,-0.0007595370302911324,-0.0007758432998775134,-0.06544398997229185,-0.02304347072786181,0.022192901438184438,0.03450323261644017,-0.04240051924443004,0.89
final_metric_transfer,step143000,82,0.07547169811320754,0.07142857142857142,-0.0006791912003829422,-0.0025427521706523275,-0.0018635609702693852,-0.2753661432906716,-0.04140227982423522,0.08548621190130617,0.14274178651537142,-0.23396386346643638,1.0
within_checkpoint,step0,83,0.2830188679245283,0.2448979591836735,-9433.954872054028,-9433.935913105392,0.018958948637605312,-0.03008312442274706,-0.011698992831068303,0.017601266657870426,0.022849980208470774,-0.018384131591678756,0.88
within_checkpoint,step143000,83,0.16981132075471697,0.15420369104579632,-9433.959664433536,-9433.95946705187,0.00019738166268431557,0.08404802744425387,0.013542203936715085,0.06479746668425913,0.07013326296345163,0.07050582350753878,0.01
final_metric_transfer,step0,83,0.07547169811320754,0.02077922077922078,-9433.961954173008,-9433.963414213233,-0.0014600402185980304,-0.14012402691647974,-0.035787349681003194,0.029753265602322197,0.049753265602322204,-0.10433667723547654,1.0
final_metric_transfer,step143000,83,0.16981132075471697,0.15420369104579632,-9433.959664433536,-9433.95946705187,0.00019738166268431557,0.08404802744425387,0.013542203936715085,0.06479746668425913,0.07013326296345163,0.07050582350753878,0.01
within_checkpoint,step0,84,0.03773584905660377,0.03809523809523809,-0.003507238971434716,-0.044611816622052505,-0.04110457765061778,-0.2838105290935479,-0.07418158361554587,0.048172582134846174,0.0778889035492809,-0.20962894547800204,1.0
within_checkpoint,step143000,84,0.03773584905660377,0.03809523809523809,-0.0008578394298808465,-0.0013588007360518677,-0.0005009613061710213,-0.00844438580287636,0.013774104683195591,0.07417865153714209,0.08591107006201346,-0.02221849048607195,0.72
final_metric_transfer,step0,84,0.1509433962264151,0.0878169449598021,0.0002580309724904209,0.0012016650412331764,0.0009436340687427545,0.09684654967673835,0.05603335105908005,0.09820556801688875,0.11847209394379202,0.0408131986176583,0.09
final_metric_transfer,step143000,84,0.03773584905660377,0.03809523809523809,-0.0008578394298808465,-0.0013588007360518677,-0.0005009613061710213,-0.00844438580287636,0.013774104683195591,0.07417865153714209,0.08591107006201346,-0.02221849048607195,0.72
within_checkpoint,step0,85,0.11320754716981132,0.15873015873015875,0.009620631723501328,0.00412718778050715,-0.005493443942994184,-0.2207415226283151,-0.07879427604985068,0.0018735981000131486,0.017981264018999837,-0.14194724657846441,1.0
within_checkpoint,step143000,85,0.11320754716981132,0.1285714285714286,-0.00237474329420831,0.0012344939769581287,0.0036092372711664386,-0.05436073360601663,0.02669524110347438,0.10349650349650344,0.12880854994062543,-0.08105597470949101,0.97
final_metric_transfer,step0,85,0.20754716981132076,0.12783200236616385,-0.0002860607364675781,0.0006073786111608404,0.0008934393476284186,0.0762633592822272,0.006549196943708093,0.057923208866605076,0.07152658662092623,0.06971416233851911,0.01
final_metric_transfer,step143000,85,0.11320754716981132,0.1285714285714286,-0.00237474329420831,0.0012344939769581287,0.0036092372711664386,-0.05436073360601663,0.02669524110347438,0.10349650349650344,0.12880854994062543,-0.08105597470949101,0.97
within_checkpoint,step0,86,0.07547169811320754,0.07619047619047618,56603.7752864151,56603.726426317524,-0.048860097589853914,-0.35611558253067693,-0.12604738505253085,-0.009882570259928754,0.017223908167304246,-0.23006819747814608,1.0
within_checkpoint,step143000,86,0.03773584905660377,0.05194805194805195,56603.77250283678,56603.77280754041,0.0003047036517976583,-0.11914500593745876,0.019265087875722522,0.12911993666710642,0.15072173109908957,-0.13841009381318128,0.98
final_metric_transfer,step0,86,0.16981132075471697,0.06651138716356107,56603.77482584606,56603.77522432211,0.0003984760561273463,0.0738883757751682,-0.00010662103286460119,0.06630162290539648,0.0876500857632933,0.0739949968080328,0.05
final_metric_transfer,step143000,86,0.03773584905660377,0.05194805194805195,56603.77250283678,56603.77280754041,0.0003047036517976583,-0.11914500593745876,0.019265087875722522,0.12911993666710642,0.15072173109908957,-0.13841009381318128,0.98
within_checkpoint,step0,87,0.22641509433962265,0.18156228008444758,12578.609513465377,12578.611529747777,0.0020162823983887897,-0.17825570655759337,-0.06255189445583957,0.01517350573954347,0.019480142499010384,-0.1157038121017538,1.0
within_checkpoint,step143000,87,0.18867924528301888,0.13071895424836602,12578.617531036587,12578.6198891205,0.0023580839063464093,-0.01662488454941284,0.011794951760646441,0.07245019131811585,0.10388705633988649,-0.02841983631005928,0.76
final_metric_transfer,step0,87,0.1509433962264151,0.11244239631336406,12578.617897724636,12578.616476331837,-0.0014213927976584307,-0.012798522232484498,-0.012317394821682988,0.041746932312970005,0.05772529357435019,-0.00048112741080151046,0.48
final_metric_transfer,step143000,87,0.18867924528301888,0.13071895424836602,12578.617531036587,12578.6198891205,0.0023580839063464093,-0.01662488454941284,0.011794951760646441,0.07245019131811585,0.10388705633988649,-0.02841983631005928,0.76
within_checkpoint,step0,88,0.07547169811320754,0.07891156462585035,0.011292495118649465,-0.005713340992416413,-0.017005836111065875,-0.18841535822667896,-0.08925246661095718,-0.03518933896292387,-0.02201081936930997,-0.09916289161572178,1.0
within_checkpoint,step143000,88,0.11320754716981132,0.10410641989589357,0.0014452206045841855,-0.0008966690319449083,-0.0023418896365290935,0.019395698640981666,-0.009370656025887587,0.06828077582794562,0.09119672780050136,0.028766354666869255,0.29
final_metric_transfer,step0,88,0.11320754716981132,0.03428571428571429,3.434832359108944e-05,0.0007025130421181304,0.0006681647185270412,0.08589523683863308,-0.0023843128474346316,0.09637155297532653,0.14383427892861858,0.08827954968606772,0.1
final_metric_transfer,step143000,88,0.11320754716981132,0.10410641989589357,0.0014452206045841855,-0.0008966690319449083,-0.0023418896365290935,0.019395698640981666,-0.009370656025887587,0.06828077582794562,0.09119672780050136,0.028766354666869255,0.29
within_checkpoint,step0,89,0.03773584905660377,0.04395604395604396,0.003113342751330627,-0.05004339812727974,-0.05315674087861036,-0.4224831772001583,-0.15168707793064568,-0.019659585697321548,0.028827022034569112,-0.27079609926951265,1.0
within_checkpoint,step143000,89,0.07547169811320754,0.0836940836940837,0.00023818014618821312,-0.0019404928099951895,-0.0021786729561834024,-0.31719224172054367,-0.058608249002760154,0.07120992215331838,0.12742314289484086,-0.25858399271778354,1.0
final_metric_transfer,step0,89,0.1509433962264151,0.07142857142857142,0.0002825077500969116,3.9431821653571525e-05,-0.00024307592844334,0.06029819237366408,-0.016067789652695313,0.03818445705238154,0.057939042089985474,0.07636598202635939,0.01
final_metric_transfer,step143000,89,0.07547169811320754,0.0836940836940837,0.00023818014618821312,-0.0019404928099951895,-0.0021786729561834024,-0.31719224172054367,-0.058608249002760154,0.07120992215331838,0.12742314289484086,-0.25858399271778354,1.0
within_checkpoint,step0,90,0.4716981132075472,0.37976010917187386,-9433.950246077635,-9433.702430022871,0.24781605476304897,0.5283018867924528,0.22859149617297128,0.4102520121388046,0.4476975854334344,0.29971039061948157,0.01
within_checkpoint,step143000,90,0.5849056603773585,0.5277210884353741,-9433.963073335051,-9433.948330203417,0.014743131639040747,0.5722390816730439,0.08212485056395863,0.36012666578704317,0.45829265074548076,0.4901142311090853,0.01
final_metric_transfer,step0,90,0.16981132075471697,0.04285714285714286,-9433.961033325744,-9433.962702722974,-0.0016693972294340473,-0.17772793244491358,-0.03299521138286146,0.06878216123499141,0.08183401504156218,-0.14473272106205212,1.0
final_metric_transfer,step143000,90,0.5849056603773585,0.5277210884353741,-9433.963073335051,-9433.948330203417,0.014743131639040747,0.5722390816730439,0.08212485056395863,0.36012666578704317,0.45829265074548076,0.4901142311090853,0.01
within_checkpoint,step0,91,0.20754716981132076,0.183526999316473,0.011141345679190673,0.06442699095873834,0.05328564528293412,0.13563794695870168,0.056254589702274094,0.12311650613537405,0.12871882834146975,0.07938335725642759,0.02
within_checkpoint,step143000,91,0.07547169811320754,0.047619047619047616,0.0015221668057724216,0.0018826760832238484,0.0003605092794732715,0.04631217838765009,0.029677964497861576,0.08088138276817518,0.09178519593613929,0.016634213889788512,0.37
final_metric_transfer,step0,91,0.16981132075471697,0.1144877344877345,-0.00012783190633929318,-0.000606087720561469,-0.0004782558144602377,0.0023749835070589758,-0.02997250510115004,0.026085235519197777,0.03498878480010552,0.03234748860820902,0.2
final_metric_transfer,step143000,91,0.07547169811320754,0.047619047619047616,0.0015221668057724216,0.0018826760832238484,0.0003605092794732715,0.04631217838765009,0.029677964497861576,0.08088138276817518,0.09178519593613929,0.016634213889788512,0.37
within_checkpoint,step0,92,0.0,0.0,-9433.958689774105,-9434.04011290416,-0.08142313005273424,-0.5197255574614066,-0.21046991887472166,-0.05825306768702997,-0.019931389365351757,-0.3092556385866849,1.0
within_checkpoint,step143000,92,0.0,0.0,-9433.961597175128,-9433.967053482533,-0.0054563074022079385,-0.1894709064520385,-0.019974117744272112,0.08200290275761969,0.11154505871486993,-0.1694967887077664,1.0
final_metric_transfer,step0,92,0.18867924528301888,0.12008281573498966,-9433.962598786224,-9433.961426854694,0.0011719315309323738,0.11650613537405992,0.0233966528992258,0.09769098825702596,0.15170602981923734,0.09310948247483412,0.03
final_metric_transfer,step143000,92,0.0,0.0,-9433.961597175128,-9433.967053482533,-0.0054563074022079385,-0.1894709064520385,-0.019974117744272112,0.08200290275761969,0.11154505871486993,-0.1694967887077664,1.0
within_checkpoint,step0,93,0.49056603773584906,0.5137844611528822,-9433.944865016827,-9433.795949719844,0.14891529698330266,0.39424726217179057,0.1685758495363984,0.3058450982979285,0.33285129964375243,0.22567141263539217,0.01
within_checkpoint,step143000,93,0.3584905660377358,0.3474568774878372,-9433.9651000865,-9433.952570728954,0.012529357544584062,0.35796279192505603,0.08150378304752232,0.22596648634384475,0.3186119540836521,0.2764590088775337,0.01
final_metric_transfer,step0,93,0.1509433962264151,0.11252501000400159,-9433.962927509821,-9433.96224782649,0.000679683332363534,0.028499802084707742,0.0066371592958213875,0.04472885604961076,0.05488850771869634,0.021862642788886354,0.24
final_metric_transfer,step143000,93,0.3584905660377358,0.3474568774878372,-9433.9651000865,-9433.952570728954,0.012529357544584062,0.35796279192505603,0.08150378304752232,0.22596648634384475,0.3186119540836521,0.2764590088775337,0.01
within_checkpoint,step0,94,0.1320754716981132,0.12436974789915967,3144.661966178408,3144.66320534604,0.0012391676309915852,-0.03270429276739508,-0.0063341456605708005,0.021220268019111064,0.028360285419139725,-0.026370147106824282,0.95
within_checkpoint,step143000,94,0.11320754716981132,0.09795918367346938,3144.6544643016455,3144.654528098319,6.379666969743483e-05,-0.03499856454524588,0.007486189699532061,0.05282874149574235,0.06441158804292979,-0.04248475424477794,0.95
final_metric_transfer,step0,94,0.1320754716981132,0.13585434173669467,3144.653849655903,3144.6546594825945,0.0008098266843310788,0.0834940286422621,0.025770325383691676,0.09608317039845939,0.11476978806957935,0.05772370325857043,0.12
final_metric_transfer,step143000,94,0.11320754716981132,0.09795918367346938,3144.6544643016455,3144.654528098319,6.379666969743483e-05,-0.03499856454524588,0.007486189699532061,0.05282874149574235,0.06441158804292979,-0.04248475424477794,0.95
within_checkpoint,step0,95,0.20754716981132076,0.16785714285714287,-0.00886406063519814,-0.024793559028741894,-0.015929498393543746,-0.33408101332629636,-0.12856897247977864,-0.01807626335928223,-0.0001530544926772637,-0.20551204084651772,1.0
within_checkpoint,step143000,95,0.1509433962264151,0.09937888198757763,7.124479117440546e-05,-0.0022280529020045447,-0.0022992976931789505,-0.10911729779654308,-9.062787793491158e-05,0.07565641905264543,0.09630030347011476,-0.10902666991860817,0.99
final_metric_transfer,step0,95,0.1509433962264151,0.06728509585652442,0.00047493963674920335,-0.002010636116072299,-0.002485575752821503,-0.06729119936667104,-0.029126200652787277,0.0062145401768043266,0.00911729779654307,-0.03816499871388376,0.96
final_metric_transfer,step143000,95,0.1509433962264151,0.09937888198757763,7.124479117440546e-05,-0.0022280529020045447,-0.0022992976931789505,-0.10911729779654308,-9.062787793491158e-05,0.07565641905264543,0.09630030347011476,-0.10902666991860817,0.99
within_checkpoint,step0,96,0.1320754716981132,0.1139122315592904,12578.618166036329,12578.634190443057,0.01602440673017748,-0.10740203193033383,-0.05129404614824854,-0.0043541364296081925,0.01616572107138141,-0.05610798578208529,0.99
within_checkpoint,step143000,96,0.1320754716981132,0.13095238095238096,12578.615280656988,12578.618705546964,0.0034248899741373454,0.03470114790869511,0.012723887509479276,0.05407045784404274,0.06086291067423143,0.021977260399215832,0.23
final_metric_transfer,step0,96,0.07547169811320754,0.053514739229024944,12578.616198729182,12578.61592888416,-0.00026984502057410357,0.05739543475392531,0.011520402601020097,0.05395170866868979,0.06518538065707873,0.04587503215290521,0.03
final_metric_transfer,step143000,96,0.1320754716981132,0.13095238095238096,12578.615280656988,12578.618705546964,0.0034248899741373454,0.03470114790869511,0.012723887509479276,0.05407045784404274,0.06086291067423143,0.021977260399215832,0.23
within_checkpoint,step0,97,0.2641509433962264,0.20496894409937888,-0.0008020852786484368,0.0797146727195541,0.08051675799820253,-0.054228790077846666,-0.011885579638581353,0.03012270748119805,0.0387913972819633,-0.04234321043926531,0.98
within_checkpoint,step143000,97,0.16981132075471697,0.14285714285714285,-0.0001528610509112674,0.00015368870489151207,0.00030654975580278015,-0.21388045916347806,-0.028874308462644657,0.11163741918458894,0.13759071117561672,-0.1850061507008334,0.98
final_metric_transfer,step0,97,0.18867924528301888,0.14870682572545926,9.431057142585825e-05,0.002128333753999652,0.0020340231825737944,0.09763821084575802,0.05599336817175581,0.09229449795487532,0.10489774376566832,0.04164484267400221,0.04
